zip,city,state,cat,pr_1,rv_1,pr_2,rv_2,pr_3,rv_3,pr_4,rv_4,avg_lat,avg_long,db_city
61251,Fenton,IL,localservices,0,0,0,0,0,0,0,0,41.73,-90.03,Fenton
61285,Thomson,IL,restaurants,2,13,0,0,0,0,0,0,41.968014048630344,-90.10055394920903,Thomson
61285,Thomson,IL,shopping,0,0,0,0,0,0,0,0,41.95857105,-90.1033893,Thomson
61285,Thomson,IL,localservices,0,0,0,0,0,0,0,0,41.9585706,-90.1034024,Thomson
61345,Neponset,IL,restaurants,0,0,0,0,0,0,0,0,41.29,-89.79,Neponset
61345,Neponset,IL,shopping,0,0,0,0,0,0,0,0,41.29,-89.79,Neponset
61345,Neponset,IL,localservices,0,0,0,0,0,0,0,0,41.29,-89.79,Neponset
61472,Rio,IL,restaurants,0,0,0,0,0,0,0,0,41.10814,-90.38132,Rio
61472,Rio,IL,shopping,0,0,0,0,0,0,0,0,41.1,-90.39,Rio
61472,Rio,IL,localservices,0,0,0,0,0,0,0,0,41.1,-90.39,Rio
61542,Lewistown,IL,restaurants,3,24,1,4,0,0,0,0,40.39267079888136,-90.15648591288145,Lewistown
61542,Lewistown,IL,shopping,0,0,0,0,0,0,0,0,40.39,-90.15,Lewistown
61542,Lewistown,IL,localservices,0,0,0,0,0,0,0,0,40.3943548,-90.1553049,Lewistown
61815,Bondville,IL,restaurants,0,0,0,0,0,0,0,0,40.11,-88.38,Bondville
61815,Bondville,IL,shopping,0,0,0,0,0,0,0,0,40.11,-88.38,Bondville
61815,Bondville,IL,localservices,0,0,0,0,0,0,0,0,40.11,-88.38,Bondville
61820,Champaign,IL,restaurants,43,2970,36,5078,4,616,0,0,40.11262099432596,-88.23804687285399,Champaign
61820,Champaign,IL,shopping,16,110,36,312,12,117,2,20,40.11400315686207,-88.24180066892727,Champaign
61820,Champaign,IL,localservices,4,24,7,83,4,49,0,0,40.11277953239591,-88.24257749544874,Champaign
61844,Fithian,IL,restaurants,0,0,0,0,0,0,0,0,40.11,-87.87,Fithian
61844,Fithian,IL,shopping,0,0,0,0,0,0,0,0,40.11,-87.87,Fithian
61844,Fithian,IL,localservices,0,0,0,0,0,0,0,0,40.11,-87.87,Fithian
61882,Weldon,IL,restaurants,0,0,0,0,0,0,0,0,40.121015,-88.750242,Weldon
61882,Weldon,IL,shopping,0,0,0,0,0,0,0,0,40.12,-88.75,Weldon
61882,Weldon,IL,localservices,0,0,0,0,0,0,0,0,40.12,-88.75,Weldon
62082,Roodhouse,IL,restaurants,0,0,0,0,0,0,0,0,39.48,-90.37,Roodhouse
62082,Roodhouse,IL,shopping,0,0,0,0,0,0,0,0,39.48,-90.37,Roodhouse
62082,Roodhouse,IL,localservices,0,0,0,0,0,0,0,0,39.48,-90.37,Roodhouse
62244,Fults,IL,restaurants,0,0,0,0,0,0,0,0,38.16,-90.21,Fults
62244,Fults,IL,shopping,0,0,1,2,0,0,0,0,38.22966,-90.18426,Fults
62244,Fults,IL,localservices,0,0,0,0,0,0,0,0,38.16,-90.21,Fults
62343,Hull,IL,restaurants,0,0,0,0,0,0,0,0,39.7,-91.2,Hull
62343,Hull,IL,shopping,0,0,0,0,0,0,0,0,39.7,-91.2,Hull
62343,Hull,IL,localservices,0,0,0,0,0,0,0,0,39.7,-91.2,Hull
62378,Versailles,IL,restaurants,0,0,0,0,0,0,0,0,39.88,-90.65,Versailles
62378,Versailles,IL,shopping,0,0,0,0,0,0,0,0,39.88,-90.65,Versailles
62378,Versailles,IL,localservices,0,0,0,0,0,0,0,0,39.88,-90.65,Versailles
62434,Ingraham,IL,restaurants,0,0,0,0,0,0,0,0,38.84,-88.31,Ingraham
62434,Ingraham,IL,shopping,0,0,0,0,0,0,0,0,38.84,-88.31,Ingraham
62434,Ingraham,IL,localservices,0,0,0,0,0,0,0,0,38.84,-88.31,Ingraham
62523,Decatur,IL,restaurants,5,88,5,211,2,97,0,0,39.84304682889917,-88.95542231309773,Decatur
62523,Decatur,IL,shopping,0,0,1,1,3,7,0,0,39.842148901273966,-88.95440584593395,Decatur
62523,Decatur,IL,localservices,1,1,0,0,2,6,0,0,39.840556,-88.95244128,Decatur
62668,Murrayville,IL,restaurants,0,0,0,0,0,0,0,0,39.58,-90.25,Murrayville
62668,Murrayville,IL,shopping,0,0,0,0,0,0,0,0,39.58,-90.25,Murrayville
62668,Murrayville,IL,localservices,0,0,0,0,0,0,0,0,39.58,-90.25,Murrayville
62707,Springfield,IL,restaurants,1,51,0,0,0,0,0,0,39.83741840636805,-89.62720082790949,Springfield
62707,Springfield,IL,shopping,0,0,0,0,0,0,0,0,39.838462849436155,-89.65382918786426,Springfield
62707,Springfield,IL,localservices,0,0,0,0,0,0,0,0,39.83866032187002,-89.63367329743204,Springfield
62818,Browns,IL,restaurants,0,0,0,0,0,0,0,0,38.37,-87.98,Browns
62818,Browns,IL,shopping,0,0,0,0,0,0,0,0,38.37,-87.98,Browns
62818,Browns,IL,localservices,0,0,0,0,0,0,0,0,38.37,-87.98,Browns
62864,Mount Vernon,IL,restaurants,22,263,22,578,1,59,0,0,38.31466418936426,-88.93265042670099,Mount Vernon
62864,Mount Vernon,IL,shopping,2,17,4,7,1,3,0,0,38.313791468923455,-88.92755176964825,Mount Vernon
62864,Mount Vernon,IL,localservices,0,0,0,0,0,0,0,0,38.314749263332516,-88.90997771672994,Mount Vernon
62893,Walnut Hill,IL,restaurants,0,0,0,0,0,0,0,0,38.47,-89.04,Walnut Hill
62893,Walnut Hill,IL,shopping,0,0,0,0,0,0,0,0,38.47,-89.04,Walnut Hill
62893,Walnut Hill,IL,localservices,0,0,0,0,0,0,0,0,38.47,-89.04,Walnut Hill
62964,Mounds,IL,restaurants,0,0,1,19,0,0,0,0,37.119979799999996,-89.187086,Mounds
62964,Mounds,IL,shopping,0,0,1,1,0,0,0,0,37.11257500000001,-89.19941,Mounds
62964,Mounds,IL,localservices,0,0,0,0,0,0,0,0,37.11,-89.2,Mounds
46001,Alexandria,IN,restaurants,4,17,2,18,0,0,0,0,40.25915499173501,-85.67186067386892,Alexandria
46001,Alexandria,IN,shopping,1,8,0,0,0,0,0,0,40.26066740792623,-85.67176382971091,Alexandria
46001,Alexandria,IN,localservices,0,0,0,0,0,0,0,0,40.25711,-85.67166,Alexandria
46040,Fortville,IN,restaurants,6,98,5,464,1,10,0,0,39.93398028564737,-85.8590595344,Fortville
46040,Fortville,IN,shopping,2,3,4,34,0,0,1,2,39.9339524254498,-85.83495108432805,Fortville
46040,Fortville,IN,localservices,0,0,0,0,0,0,0,0,39.94239010942483,-85.84078320070938,Fortville
46044,Frankton,IN,restaurants,0,0,0,0,0,0,0,0,40.22,-85.77,Frankton
46044,Frankton,IN,shopping,0,0,0,0,0,0,0,0,40.22,-85.77,Frankton
46044,Frankton,IN,localservices,0,0,0,0,0,0,0,0,40.22,-85.77,Frankton
46069,Sheridan,IN,restaurants,1,7,2,21,0,0,0,0,40.13299699401745,-86.22350260358076,Sheridan
46069,Sheridan,IN,shopping,0,0,2,53,1,6,0,0,40.12128603905075,-86.21357264825976,Sheridan
46069,Sheridan,IN,localservices,0,0,0,0,0,0,0,0,40.11296,-86.207245,Sheridan
46151,Martinsville,IN,restaurants,20,319,7,175,1,6,0,0,39.429969523210936,-86.41062132852747,Martinsville
46151,Martinsville,IN,shopping,0,0,9,35,0,0,1,1,39.43082656330814,-86.4112715643735,Martinsville
46151,Martinsville,IN,localservices,0,0,1,1,0,0,0,0,39.43393196536754,-86.40544497633168,Martinsville
46157,Monrovia,IN,restaurants,0,0,2,25,0,0,0,0,39.57894231121678,-86.48269260515403,Monrovia
46157,Monrovia,IN,shopping,0,0,0,0,0,0,0,0,39.57,-86.5,Monrovia
46157,Monrovia,IN,localservices,0,0,0,0,0,0,0,0,39.57,-86.5,Monrovia
46176,Shelbyville,IN,restaurants,41,403,16,348,1,24,0,0,39.525564785013806,-85.76468833424572,Shelbyville
46176,Shelbyville,IN,shopping,27,53,21,55,3,4,1,3,39.520057181051456,-85.76632386421205,Shelbyville
46176,Shelbyville,IN,localservices,4,10,1,1,0,0,0,0,39.52218346460326,-85.77376012084372,Shelbyville
46229,Indianapolis,IN,restaurants,26,466,10,395,0,0,0,0,39.778334324995114,-85.98638579708246,Indianapolis
46229,Indianapolis,IN,shopping,12,67,21,118,8,40,1,7,39.77663236403311,-85.9872751435497,Indianapolis
46229,Indianapolis,IN,localservices,1,5,2,13,1,6,0,0,39.780504395591166,-85.98751306506222,Indianapolis
46356,Lowell,IN,restaurants,7,75,11,132,0,0,0,0,41.29219489267142,-87.40397833346726,Lowell
46356,Lowell,IN,shopping,2,14,8,12,3,4,0,0,41.29334636639264,-87.40743399173328,Lowell
46356,Lowell,IN,localservices,0,0,2,5,1,1,0,0,41.2972282209131,-87.41864126683593,Lowell
46385,Valparaiso,IN,restaurants,4,184,6,127,0,0,0,0,41.45964143010382,-87.07738757881175,Valparaiso
46385,Valparaiso,IN,shopping,1,7,2,12,2,8,0,0,41.46762577068186,-87.07834458032836,Valparaiso
46385,Valparaiso,IN,localservices,1,8,1,4,0,0,0,0,41.49528318199786,-87.10749913582968,Valparaiso
46391,Westville,IN,restaurants,5,61,2,21,0,0,0,0,41.54321623102372,-86.8997408369423,Westville
46391,Westville,IN,shopping,0,0,0,0,0,0,0,0,41.53,-86.9,Westville
46391,Westville,IN,localservices,0,0,0,0,0,0,0,0,41.507954,-86.893255,Westville
46601,South Bend,IN,restaurants,0,0,0,0,0,0,0,0,41.67,-86.26,South Bend
46601,South Bend,IN,shopping,0,0,0,0,0,0,0,0,41.67,-86.26,South Bend
46601,South Bend,IN,localservices,0,0,0,0,0,0,0,0,41.67,-86.26,South Bend
46628,South Bend,IN,restaurants,17,175,8,189,0,0,1,52,41.70989541745533,-86.3019090429011,South Bend
46628,South Bend,IN,shopping,3,13,4,21,0,0,2,9,41.707849780489056,-86.29514564474967,South Bend
46628,South Bend,IN,localservices,0,0,1,3,1,3,0,0,41.71372775253628,-86.31206619243531,South Bend
46732,Cromwell,IN,restaurants,0,0,0,0,0,0,0,0,41.4,-85.61,Cromwell
46732,Cromwell,IN,shopping,0,0,0,0,0,0,0,0,41.4,-85.61,Cromwell
46732,Cromwell,IN,localservices,0,0,0,0,0,0,0,0,41.4,-85.61,Cromwell
46767,Ligonier,IN,restaurants,6,45,1,5,0,0,0,0,41.45944677733054,-85.59058513114424,Ligonier
46767,Ligonier,IN,shopping,0,0,1,3,0,0,0,0,41.465115,-85.585645,Ligonier
46767,Ligonier,IN,localservices,0,0,0,0,0,0,0,0,41.46,-85.59,Ligonier
46805,Fort Wayne,IN,restaurants,31,626,23,1054,1,2,0,0,41.10880570438053,-85.1264489796451,Fort Wayne
46805,Fort Wayne,IN,shopping,4,6,41,225,8,22,4,7,41.113504027848265,-85.13319637541022,Fort Wayne
46805,Fort Wayne,IN,localservices,0,0,2,15,0,0,0,0,41.10450940372124,-85.12912660862733,Fort Wayne
46933,Gas City,IN,restaurants,6,33,8,326,0,0,0,0,40.484163162589226,-85.5745276987379,Gas City
46933,Gas City,IN,shopping,1,3,1,1,1,1,0,0,40.48783087015325,-85.61453657437164,Gas City
46933,Gas City,IN,localservices,0,0,0,0,0,0,0,0,40.4880249,-85.6018033,Gas City
47175,Taswell,IN,restaurants,0,0,0,0,0,0,0,0,38.33,-86.56,Taswell
47175,Taswell,IN,shopping,0,0,0,0,0,0,0,0,38.33,-86.56,Taswell
47175,Taswell,IN,localservices,0,0,0,0,0,0,0,0,38.33,-86.56,Taswell
47235,Freetown,IN,restaurants,0,0,0,0,0,0,0,0,38.9724,-86.12912,Freetown
47235,Freetown,IN,shopping,0,0,0,0,0,0,0,0,39.0,-86.12,Freetown
47235,Freetown,IN,localservices,0,0,0,0,0,0,0,0,39.0813789367676,-86.1340942382812,Freetown
47325,Brownsville,IN,restaurants,0,0,0,0,0,0,0,0,39.69,-85.02,Brownsville
47325,Brownsville,IN,shopping,0,0,0,0,0,0,0,0,39.69,-85.02,Brownsville
47325,Brownsville,IN,localservices,0,0,0,0,0,0,0,0,39.69,-85.02,Brownsville
47373,Redkey,IN,restaurants,1,5,0,0,0,0,0,0,40.3494486481326,-85.1506757363677,Redkey
47373,Redkey,IN,shopping,0,0,0,0,0,0,0,0,40.348993229016436,-85.14990594238047,Redkey
47373,Redkey,IN,localservices,0,0,0,0,0,0,0,0,40.34,-85.15,Redkey
47531,Evanston,IN,restaurants,1,8,0,0,0,0,0,0,38.113191,-86.836177,Evanston
47531,Evanston,IN,shopping,0,0,0,0,0,0,0,0,38.02,-86.83,Evanston
47531,Evanston,IN,localservices,0,0,0,0,0,0,0,0,38.02,-86.83,Evanston
47535,Freelandville,IN,restaurants,0,0,0,0,0,0,0,0,38.87,-87.31,Freelandville
47535,Freelandville,IN,shopping,0,0,0,0,0,0,0,0,38.87,-87.31,Freelandville
47535,Freelandville,IN,localservices,0,0,0,0,0,0,0,0,38.87,-87.31,Freelandville
47550,Lamar,IN,restaurants,0,0,0,0,0,0,0,0,38.04,-86.96,Lamar
47550,Lamar,IN,shopping,0,0,0,0,1,1,0,0,38.063194,-86.897674,Lamar
47550,Lamar,IN,localservices,0,0,0,0,0,0,0,0,38.04,-86.96,Lamar
47568,Plainville,IN,restaurants,0,0,0,0,0,0,0,0,38.8,-87.15,Plainville
47568,Plainville,IN,shopping,0,0,0,0,0,0,0,0,38.8,-87.15,Plainville
47568,Plainville,IN,localservices,0,0,0,0,0,0,0,0,38.8,-87.15,Plainville
47619,Lynnville,IN,restaurants,1,22,0,0,0,0,0,0,38.1972810732151,-87.29692663178021,Lynnville
47619,Lynnville,IN,shopping,0,0,0,0,0,0,0,0,38.19,-87.31,Lynnville
47619,Lynnville,IN,localservices,0,0,0,0,0,0,0,0,38.19,-87.31,Lynnville
47660,Oakland City,IN,restaurants,1,1,2,4,0,0,0,0,38.33446982935078,-87.35562190083847,Oakland City
47660,Oakland City,IN,shopping,0,0,0,0,0,0,0,0,38.329419,-87.36427649999999,Oakland City
47660,Oakland City,IN,localservices,0,0,0,0,0,0,0,0,38.34,-87.34,Oakland City
47802,Terre Haute,IN,restaurants,32,452,27,850,2,46,0,0,39.42585393217908,-87.41088337404491,Terre Haute
47802,Terre Haute,IN,shopping,4,12,24,72,8,31,1,3,39.027851203368286,-87.41251154433117,Terre Haute
47802,Terre Haute,IN,localservices,1,3,2,7,0,0,0,0,39.42426338686025,-87.40936153570797,Terre Haute
47861,Merom,IN,restaurants,0,0,0,0,0,0,0,0,39.05,-87.56,Merom
47861,Merom,IN,shopping,0,0,0,0,0,0,0,0,39.05,-87.56,Merom
47861,Merom,IN,localservices,0,0,0,0,0,0,0,0,39.05,-87.56,Merom
47944,Fowler,IN,restaurants,0,0,1,5,0,0,0,0,40.613116733333335,-87.31195206666666,Fowler
47944,Fowler,IN,shopping,0,0,0,0,0,0,0,0,40.6176365911961,-87.3220188170671,Fowler
47944,Fowler,IN,localservices,0,0,0,0,0,0,0,0,40.61,-87.31,Fowler
47993,Williamsport,IN,restaurants,0,0,0,0,0,0,0,0,40.2883704,-87.2938999,Williamsport
47993,Williamsport,IN,shopping,0,0,0,0,0,0,0,0,40.298481,-87.289527,Williamsport
47993,Williamsport,IN,localservices,0,0,0,0,0,0,0,0,40.28,-87.29,Williamsport
50115,Guthrie Center,IA,restaurants,0,0,0,0,0,0,0,0,41.677198399999995,-94.50456345,Guthrie Center
50115,Guthrie Center,IA,shopping,0,0,0,0,0,0,0,0,41.67,-94.49,Guthrie Center
50115,Guthrie Center,IA,localservices,0,0,0,0,0,0,0,0,41.67,-94.49,Guthrie Center
50147,Lineville,IA,restaurants,0,0,0,0,0,0,0,0,40.63,-93.55,Lineville
50147,Lineville,IA,shopping,0,0,0,0,0,0,0,0,40.63,-93.55,Lineville
50147,Lineville,IA,localservices,0,0,0,0,0,0,0,0,40.63,-93.55,Lineville
50153,Lynnville,IA,restaurants,0,0,0,0,0,0,0,0,41.5776749,-92.7817532,Lynnville
50153,Lynnville,IA,shopping,0,0,0,0,0,0,0,0,41.57,-92.78,Lynnville
50153,Lynnville,IA,localservices,0,0,0,0,0,0,0,0,41.57,-92.78,Lynnville
50206,New Providence,IA,restaurants,0,0,0,0,0,0,0,0,42.28,-93.17,New Providence
50206,New Providence,IA,shopping,0,0,0,0,0,0,0,0,42.28,-93.17,New Providence
50206,New Providence,IA,localservices,0,0,0,0,0,0,0,0,42.28,-93.17,New Providence
50263,Waukee,IA,restaurants,7,206,6,196,0,0,0,0,41.6137376397634,-93.86700169110385,Waukee
50263,Waukee,IA,shopping,1,14,0,0,0,0,0,0,41.61253843097359,-93.87623199970675,Waukee
50263,Waukee,IA,localservices,0,0,0,0,0,0,0,0,41.61491291298828,-93.86612770984377,Waukee
50266,West Des Moines,IA,restaurants,21,530,35,2103,1,98,0,0,41.57375430196389,-93.78719928330361,West Des Moines
50266,West Des Moines,IA,shopping,3,26,42,280,15,137,2,13,41.574976849636386,-93.78982609784792,West Des Moines
50266,West Des Moines,IA,localservices,0,0,3,11,3,16,0,0,41.584662992480894,-93.77729523525579,West Des Moines
50327,Pleasant Hill,IA,restaurants,0,0,0,0,0,0,0,0,41.58,-93.49,Pleasant Hill
50327,Pleasant Hill,IA,shopping,0,0,0,0,0,0,0,0,41.58,-93.49,Pleasant Hill
50327,Pleasant Hill,IA,localservices,0,0,0,0,0,0,0,0,41.595932396240244,-93.50375416870115,Pleasant Hill
50448,Kensett,IA,restaurants,0,0,0,0,0,0,0,0,43.35223130253905,-93.20986897338865,Kensett
50448,Kensett,IA,shopping,0,0,0,0,0,0,0,0,43.35,-93.21,Kensett
50448,Kensett,IA,localservices,0,0,0,0,0,0,0,0,43.35,-93.21,Kensett
50540,Fonda,IA,restaurants,0,0,0,0,0,0,0,0,42.58,-94.84,Fonda
50540,Fonda,IA,shopping,0,0,0,0,0,0,0,0,42.58,-94.84,Fonda
50540,Fonda,IA,localservices,0,0,0,0,0,0,0,0,42.58,-94.84,Fonda
50557,Lehigh,IA,restaurants,0,0,0,0,0,0,0,0,42.35,-94.05,Lehigh
50557,Lehigh,IA,shopping,0,0,0,0,0,0,0,0,42.35,-94.05,Lehigh
50557,Lehigh,IA,localservices,0,0,0,0,0,0,0,0,42.35,-94.05,Lehigh
50619,Clarksville,IA,restaurants,0,0,0,0,0,0,0,0,42.785139,-92.668189,Clarksville
50619,Clarksville,IA,shopping,0,0,0,0,0,0,0,0,42.78,-92.66,Clarksville
50619,Clarksville,IA,localservices,0,0,0,0,0,0,0,0,42.783836,-92.670041,Clarksville
50651,La Porte City,IA,restaurants,0,0,0,0,0,0,0,0,42.317438322876,-92.19506865092775,La Porte City
50651,La Porte City,IA,shopping,0,0,0,0,0,0,0,0,42.31,-92.19,La Porte City
50651,La Porte City,IA,localservices,0,0,0,0,0,0,0,0,42.31,-92.19,La Porte City
50672,Steamboat Rock,IA,restaurants,1,4,0,0,0,0,0,0,42.407592750000006,-93.06493755,Steamboat Rock
50672,Steamboat Rock,IA,shopping,0,0,0,0,0,0,0,0,42.4,-93.06,Steamboat Rock
50672,Steamboat Rock,IA,localservices,0,0,0,0,0,0,0,0,42.4074,-93.0667,Steamboat Rock
50843,Cumberland,IA,restaurants,0,0,0,0,0,0,0,0,41.27,-94.86,Cumberland
50843,Cumberland,IA,shopping,0,0,0,0,0,0,0,0,41.27,-94.86,Cumberland
50843,Cumberland,IA,localservices,0,0,0,0,0,0,0,0,41.27,-94.86,Cumberland
51027,Ireton,IA,restaurants,0,0,0,0,0,0,0,0,42.97,-96.32,Ireton
51027,Ireton,IA,shopping,0,0,0,0,0,0,0,0,42.97,-96.32,Ireton
51027,Ireton,IA,localservices,0,0,0,0,0,0,0,0,42.97,-96.32,Ireton
51049,Quimby,IA,restaurants,0,0,0,0,0,0,0,0,42.62,-95.64,Quimby
51049,Quimby,IA,shopping,0,0,0,0,0,0,0,0,42.62,-95.64,Quimby
51049,Quimby,IA,localservices,0,0,0,0,0,0,0,0,42.62,-95.64,Quimby
51106,Sioux City,IA,restaurants,23,230,28,574,0,0,0,0,42.45439938350445,-96.35361173864362,Sioux City
51106,Sioux City,IA,shopping,0,0,24,73,6,12,2,4,42.451485002327345,-96.35130575034783,Sioux City
51106,Sioux City,IA,localservices,1,3,0,0,0,0,0,0,42.454765559653325,-96.35513129004883,Sioux City
51108,Sioux City,IA,restaurants,0,0,0,0,0,0,0,0,42.536052875,-96.36651915,Sioux City
51108,Sioux City,IA,shopping,0,0,2,5,0,0,0,0,42.540108901210935,-96.37462224882813,Sioux City
51108,Sioux City,IA,localservices,0,0,0,0,0,0,0,0,42.54008700491537,-96.3612467016927,Sioux City
51650,Riverton,IA,restaurants,0,0,0,0,0,0,0,0,40.68694805,-95.56894009999999,Riverton
51650,Riverton,IA,shopping,0,0,0,0,0,0,0,0,40.68,-95.56,Riverton
51650,Riverton,IA,localservices,0,0,0,0,0,0,0,0,40.68,-95.56,Riverton
52035,Colesburg,IA,restaurants,0,0,0,0,0,0,0,0,42.63,-91.2,Colesburg
52035,Colesburg,IA,shopping,0,0,0,0,0,0,0,0,42.63,-91.2,Colesburg
52035,Colesburg,IA,localservices,0,0,0,0,0,0,0,0,42.63,-91.2,Colesburg
52052,Guttenberg,IA,restaurants,3,21,0,0,0,0,0,0,42.776088025559254,-91.10432696438646,Guttenberg
52052,Guttenberg,IA,shopping,1,3,0,0,0,0,0,0,42.780555,-91.0952863,Guttenberg
52052,Guttenberg,IA,localservices,0,0,0,0,0,0,0,0,42.78,-91.1,Guttenberg
52072,St. Olaf,IA,restaurants,1,8,0,0,0,0,0,0,42.92799,-91.38597,Saint Olaf
52072,St. Olaf,IA,shopping,0,0,0,0,0,0,0,0,42.92,-91.38,Saint Olaf
52072,St. Olaf,IA,localservices,0,0,0,0,0,0,0,0,42.92,-91.38,Saint Olaf
52151,Lansing,IA,restaurants,1,10,1,10,0,0,0,0,43.36196613952637,-91.21672491335448,Lansing
52151,Lansing,IA,shopping,1,1,2,2,1,2,0,0,43.362028775888675,-91.22106500986328,Lansing
52151,Lansing,IA,localservices,0,0,1,1,0,0,0,0,43.3619338,-91.2161826,Lansing
52160,New Albin,IA,restaurants,1,2,0,0,0,0,0,0,43.4971008,-91.2895126,New Albin
52160,New Albin,IA,shopping,0,0,0,0,0,0,0,0,43.46,-91.35,New Albin
52160,New Albin,IA,localservices,0,0,0,0,0,0,0,0,43.46,-91.35,New Albin
52168,Spillville,IA,restaurants,0,0,0,0,0,0,0,0,43.2,-91.95,Spillville
52168,Spillville,IA,shopping,0,0,0,0,0,0,0,0,43.2,-91.95,Spillville
52168,Spillville,IA,localservices,0,0,0,0,0,0,0,0,43.2,-91.95,Spillville
52171,Waucoma,IA,restaurants,0,0,0,0,0,0,0,0,42.99767,-92.047267,Waucoma
52171,Waucoma,IA,shopping,0,0,0,0,0,0,0,0,43.05,-92.03,Waucoma
52171,Waucoma,IA,localservices,0,0,0,0,0,0,0,0,43.05,-92.03,Waucoma
52251,Ladora,IA,restaurants,0,0,1,26,0,0,0,0,41.755170532417,-92.182378359139,Ladora
52251,Ladora,IA,shopping,0,0,0,0,0,0,0,0,41.75,-92.18,Ladora
52251,Ladora,IA,localservices,0,0,0,0,0,0,0,0,41.75,-92.18,Ladora
52320,Olin,IA,restaurants,0,0,0,0,0,0,0,0,41.99,-91.14,Olin
52320,Olin,IA,shopping,0,0,0,0,0,0,0,0,41.99,-91.14,Olin
52320,Olin,IA,localservices,0,0,0,0,0,0,0,0,41.99,-91.14,Olin
52333,Solon,IA,restaurants,1,4,5,331,0,0,0,0,41.803856459863624,-91.49257107443184,Solon
52333,Solon,IA,shopping,2,5,0,0,0,0,0,0,41.788534158759475,-91.48565698637695,Solon
52333,Solon,IA,localservices,0,0,0,0,0,0,0,0,41.821566594687354,-91.51639879436075,Solon
52565,Keosauqua,IA,restaurants,1,14,0,0,0,0,0,0,40.73007333333333,-91.96231,Keosauqua
52565,Keosauqua,IA,shopping,0,0,0,0,0,0,0,0,40.73,-91.96,Keosauqua
52565,Keosauqua,IA,localservices,0,0,0,0,0,0,0,0,40.73,-91.96,Keosauqua
52625,Donnellson,IA,restaurants,1,9,0,0,0,0,0,0,40.671593555664046,-91.5729850048828,Donnellson
52625,Donnellson,IA,shopping,0,0,0,0,0,0,0,0,40.64,-91.56,Donnellson
52625,Donnellson,IA,localservices,0,0,0,0,0,0,0,0,40.64,-91.56,Donnellson
52753,Le Claire,IA,restaurants,4,45,7,385,2,97,0,0,41.59576681029499,-90.3497859672112,Le Claire
52753,Le Claire,IA,shopping,1,7,5,18,2,119,0,0,41.59774732753129,-90.34550659788172,Le Claire
52753,Le Claire,IA,localservices,0,0,0,0,0,0,0,0,41.598316192627,-90.3466262817383,Le Claire
52755,Lone Tree,IA,restaurants,0,0,0,0,0,0,0,0,41.4874856,-91.4258349,Lone Tree
52755,Lone Tree,IA,shopping,0,0,0,0,0,0,0,0,41.4875045513916,-91.42643610107419,Lone Tree
52755,Lone Tree,IA,localservices,0,0,0,0,0,0,0,0,41.48,-91.42,Lone Tree
66061,Olathe,KS,restaurants,45,1214,11,613,0,0,0,0,38.87949031617924,-94.81943544954238,Olathe
66061,Olathe,KS,shopping,10,43,19,146,4,19,1,2,38.880435764921586,-94.8210681574495,Olathe
66061,Olathe,KS,localservices,2,3,2,6,0,0,0,0,38.887970524091244,-94.82027464346285,Olathe
66091,Welda,KS,restaurants,0,0,0,0,0,0,0,0,38.16,-95.32,Welda
66091,Welda,KS,shopping,0,0,0,0,0,0,0,0,38.16,-95.32,Welda
66091,Welda,KS,localservices,0,0,0,0,0,0,0,0,38.16,-95.32,Welda
66214,Overland Park,KS,restaurants,14,282,10,725,0,0,0,0,38.956771504793615,-94.71882720640625,Overland Park
66214,Overland Park,KS,shopping,2,6,33,206,13,126,2,10,38.95762042140496,-94.71785529999721,Overland Park
66214,Overland Park,KS,localservices,1,1,1,9,0,0,0,0,38.97007203053364,-94.71441664251552,Overland Park
66546,Wakarusa,KS,restaurants,0,0,0,0,0,0,0,0,38.89,-95.71,Wakarusa
66546,Wakarusa,KS,shopping,0,0,0,0,0,0,0,0,38.9034881591797,-95.754768371582,Wakarusa
66546,Wakarusa,KS,localservices,0,0,0,0,0,0,0,0,38.8891716003418,-95.6978988647461,Wakarusa
66743,Girard,KS,restaurants,2,10,0,0,0,0,0,0,37.512871388932616,-94.82985183780345,Girard
66743,Girard,KS,shopping,0,0,0,0,0,0,0,0,37.5107834197998,-94.82129096679691,Girard
66743,Girard,KS,localservices,0,0,0,0,0,0,0,0,37.51,-94.84,Girard
67029,Coldwater,KS,restaurants,1,6,0,0,0,0,0,0,37.2703132629395,-99.3283615112305,Coldwater
67029,Coldwater,KS,shopping,0,0,0,0,0,0,0,0,37.2696723937988,-99.3275833129883,Coldwater
67029,Coldwater,KS,localservices,0,0,0,0,0,0,0,0,37.25,-99.33,Coldwater
67037,Derby,KS,restaurants,22,293,15,339,1,3,0,0,37.556171023264646,-97.2546817988548,Derby
67037,Derby,KS,shopping,2,4,6,24,0,0,1,4,37.561523894648694,-97.2546816334829,Derby
67037,Derby,KS,localservices,0,0,1,11,0,0,0,0,37.56443095339627,-97.25370978933377,Derby
67038,Dexter,KS,restaurants,0,0,0,0,0,0,0,0,37.24329,-96.716583,Dexter
67038,Dexter,KS,shopping,0,0,0,0,0,0,0,0,37.17,-96.71,Dexter
67038,Dexter,KS,localservices,0,0,0,0,0,0,0,0,37.17,-96.71,Dexter
67118,Norwich,KS,restaurants,0,0,0,0,0,0,0,0,37.45,-97.84,Norwich
67118,Norwich,KS,shopping,0,0,0,0,0,0,0,0,37.45,-97.84,Norwich
